ts_micro,frame,btn,speed
1562628005223,1152,107,50
1562628005272,1153,107,50
1562628005301,1154,107,50
1562628005337,1155,107,50
1562628005383,1156,107,50
1562628005415,1157,107,50
1562628005463,1158,107,50
1562628005496,1159,107,50
1562628005543,1160,107,50
1562628005577,1161,107,50
1562628005621,1162,107,50
1562628005661,1163,107,50
1562628005691,1164,107,50
1562628005738,1165,107,50
1562628005766,1166,107,50
1562628005815,1167,107,50
1562628005848,1168,107,50
1562628005906,1169,107,50
1562628005941,1170,107,50
1562628005989,1171,107,50
1562628006010,1172,107,50
1562628006044,1173,107,50
1562628006088,1174,107,50
1562628006120,1175,107,50
1562628006167,1176,107,50
1562628006199,1177,107,50
1562628006245,1178,107,50
1562628006280,1179,107,50
1562628006312,1180,107,50
1562628006358,1181,107,50
1562628006392,1182,107,50
1562628006441,1183,107,50
1562628006472,1184,107,50
1562628006519,1185,107,50
1562628006551,1186,107,50
1562628006590,1187,107,50
1562628006632,1188,107,50
1562628006663,1189,107,50
1562628006718,1190,107,50
1562628006760,1191,107,50
1562628006801,1192,107,50
1562628006824,1193,107,50
1562628006867,1194,107,50
1562628006906,1195,107,50
1562628006938,1196,107,50
1562628006983,1197,107,50
1562628007015,1198,107,50
1562628007065,1199,107,50
1562628007099,1200,107,50
1562628007139,1201,107,50
1562628007176,1202,107,50
1562628007213,1203,107,50
1562628007256,1204,107,50
1562628007288,1205,107,50
1562628007343,1206,107,50
1562628007373,1207,107,50
1562628007421,1208,107,50
1562628007451,1209,107,50
1562628007483,1210,107,50
1562628007550,1211,107,50
1562628007581,1212,107,50
1562628007615,1213,107,50
1562628007640,1214,107,50
1562628007689,1215,107,50
1562628007721,1216,107,50
1562628007753,1217,107,50
1562628007805,1218,107,50
1562628007835,1219,107,50
1562628007880,1220,107,50
1562628007913,1221,107,50
1562628007961,1222,107,50
1562628007994,1223,107,50
1562628008041,1224,107,50
1562628008075,1225,107,50
1562628008103,1226,107,50
1562628008153,1227,107,50
1562628008185,1228,107,50
1562628008234,1229,107,50
1562628008270,1230,107,50
1562628008307,1231,107,50
1562628008363,1232,107,50
1562628008396,1233,107,50
1562628008429,1234,107,50
1562628008458,1235,107,50
1562628008506,1236,107,50
1562628008542,1237,107,50
1562628008581,1238,107,50
1562628008617,1239,107,50
1562628008649,1240,107,50
1562628008701,1241,107,50
1562628008732,1242,107,50
1562628008777,1243,107,50
1562628008809,1244,107,50
1562628008857,1245,107,50
1562628008892,1246,107,50
1562628008922,1247,107,50
1562628008969,1248,107,50
1562628009003,1249,107,50
1562628009045,1250,107,50
1562628009080,1251,107,50
1562628009133,1252,107,50
1562628009175,1253,107,50
1562628009207,1254,107,50
1562628009245,1255,107,50
1562628009275,1256,107,50
1562628009321,1257,107,50
1562628009353,1258,107,50
1562628009406,1259,107,50
1562628009437,1260,107,50
1562628009469,1261,107,50
1562628009509,1262,107,50
1562628009544,1263,107,50
1562628009595,1264,107,50
1562628009629,1265,107,50
1562628009676,1266,107,50
1562628009708,1267,107,50
1562628009753,1268,107,50
1562628009786,1269,107,50
1562628009816,1270,107,50
1562628009870,1271,107,50
1562628009901,1272,107,50
1562628009967,1273,107,50
1562628009996,1274,107,50
1562628010036,1275,107,50
1562628010058,1276,107,50
1562628010086,1277,107,50
1562628010141,1278,107,50
1562628010177,1279,107,50
1562628010217,1280,107,50
1562628010250,1281,107,50
1562628010300,1282,107,50
1562628010332,1283,107,50
1562628010363,1284,107,50
1562628010410,1285,107,50
1562628010441,1286,107,50
1562628010494,1287,107,50
1562628010522,1288,107,50
1562628010573,1289,107,50
1562628010607,1290,107,50
1562628010638,1291,107,50
1562628010681,1292,107,50
1562628010715,1293,107,50
1562628010776,1294,107,50
1562628010809,1295,107,50
1562628010853,1296,107,50
1562628010876,1297,107,50
1562628010919,1298,107,50
1562628010953,1299,107,50
1562628010987,1300,107,50
1562628011035,1301,107,50
1562628011068,1302,107,50
1562628011113,1303,107,50
1562628011147,1304,107,50
1562628011196,1305,107,50
1562628011226,1306,107,50
1562628011255,1307,107,50
1562628011311,1308,107,50
1562628011341,1309,107,50
1562628011382,1310,107,50
1562628011417,1311,107,50
1562628011467,1312,107,50
1562628011501,1313,107,50
1562628011530,1314,107,50
1562628011591,1315,107,50
1562628011631,1316,107,50
1562628011671,1317,107,50
1562628011692,1318,107,50
1562628011738,1319,107,50
1562628011774,1320,107,50
1562628011805,1321,107,50
1562628011848,1322,107,50
1562628011883,1323,107,50
1562628011933,1324,107,50
1562628011965,1325,107,50
1562628012011,1326,107,50
1562628012044,1327,107,50
1562628012077,1328,107,50
1562628012123,1329,107,50
1562628012154,1330,107,50
1562628012205,1331,107,50
1562628012238,1332,107,50
1562628012283,1333,107,50
1562628012313,1334,107,50
1562628012348,1335,107,50
1562628012410,1336,107,50
1562628012445,1337,107,50
1562628012484,1338,107,50
1562628012514,1339,107,50
1562628012561,1340,107,50
1562628012592,1341,107,50
1562628012636,1342,107,50
1562628012669,1343,107,50
1562628012710,1344,107,50
1562628012750,1345,107,50
1562628012779,1346,107,50
1562628012834,1347,107,50
1562628012866,1348,107,50
1562628012910,1349,107,50
1562628012942,1350,107,50
1562628012979,1351,107,50
1562628013027,1352,107,50
1562628013053,1353,107,50
1562628013099,1354,107,50
1562628013133,1355,107,50
1562628013189,1356,107,50
1562628013227,1357,107,50
1562628013254,1358,107,50
1562628013292,1359,107,50
1562628013325,1360,107,50
1562628013379,1361,107,50
1562628013409,1362,107,50
1562628013453,1363,107,50
1562628013486,1364,107,50
1562628013535,1365,107,50
1562628013565,1366,107,50
1562628013600,1367,107,50
1562628013640,1368,107,50
1562628013677,1369,107,50
1562628013722,1370,107,50
1562628013758,1371,107,50
1562628013804,1372,107,50
1562628013837,1373,107,50
1562628013872,1374,107,50
1562628013918,1375,107,50
1562628013951,1376,107,50
1562628014010,1377,107,50
1562628014056,1378,107,50
1562628014094,1379,107,50
1562628014115,1380,107,50
1562628014146,1381,107,50
1562628014187,1382,107,50
1562628014224,1383,107,50
1562628014275,1384,107,50
1562628014306,1385,107,50
1562628014348,1386,107,50
1562628014381,1387,107,50
1562628014414,1388,107,50
1562628014462,1389,107,50
1562628014496,1390,107,50
1562628014542,1391,107,50
1562628014580,1392,107,50
1562628014622,1393,107,50
1562628014649,1394,107,50
1562628014685,1395,107,50
1562628014735,1396,107,50
1562628014768,1397,107,50
1562628014828,1398,107,50
1562628014866,1399,107,50
1562628014902,1400,107,50
1562628014927,1401,107,50
1562628014973,1402,107,50
1562628015012,1403,107,50
1562628015043,1404,107,50
1562628015085,1405,107,50
1562628015113,1406,107,50
1562628015173,1407,107,50
1562628015202,1408,107,50
1562628015248,1409,107,50
1562628015282,1410,107,50
1562628015314,1411,107,50
1562628015357,1412,107,50
1562628015390,1413,107,50
1562628015441,1414,107,50
1562628015472,1415,107,50
1562628015517,1416,107,50
1562628015550,1417,107,50
1562628015578,1418,107,50
1562628015643,1419,107,50
1562628015677,1420,107,50
1562628015711,1421,107,50
1562628015744,1422,107,50
1562628015788,1423,107,50
1562628015821,1424,107,50
1562628015854,1425,107,50
1562628015907,1426,107,50
1562628015938,1427,107,50
1562628015987,1428,107,50
1562628016014,1429,107,50
1562628016061,1430,107,50
1562628016093,1431,107,50
1562628016138,1432,107,50
1562628016175,1433,107,50
1562628016212,1434,107,50
1562628016253,1435,107,50
1562628016290,1436,107,50
1562628016336,1437,107,50
1562628016370,1438,107,50
1562628016433,1439,107,50
1562628016463,1440,107,50
1562628016503,1441,107,50
1562628016530,1442,107,50
1562628016558,1443,107,50
1562628016605,1444,107,50
1562628016644,1445,107,50
1562628016686,1446,107,50
1562628016718,1447,107,50
1562628016752,1448,107,50
1562628016801,1449,107,50
1562628016831,1450,107,50
1562628016878,1451,107,50
1562628016917,1452,107,50
1562628016960,1453,107,50
1562628016992,1454,107,50
1562628017027,1455,107,50
1562628017068,1456,107,50
1562628017103,1457,107,50
1562628017151,1458,107,50
1562628017183,1459,107,50
1562628017243,1460,107,50
1562628017276,1461,107,50
1562628017310,1462,107,50
1562628017342,1463,107,50
1562628017375,1464,107,50
1562628017423,1465,107,50
1562628017458,1466,107,50
1562628017505,1467,107,50
1562628017533,1468,107,50
1562628017582,1469,107,50
1562628017616,1470,107,50
1562628017646,1471,107,50
1562628017697,1472,107,50
1562628017731,1473,107,50
1562628017777,1474,107,50
1562628017810,1475,107,50
1562628017855,1476,107,50
1562628017887,1477,107,50
1562628017921,1478,107,50
1562628017971,1479,107,50
1562628017997,1480,107,50
1562628018051,1481,107,50
1562628018095,1482,107,50
1562628018132,1483,107,50
1562628018161,1484,107,50
1562628018192,1485,107,50
1562628018236,1486,107,50
1562628018274,1487,107,50
1562628018318,1488,107,50
1562628018350,1489,107,50
1562628018402,1490,107,50
1562628018435,1491,107,50
1562628018465,1492,107,50
1562628018511,1493,107,50
1562628018543,1494,107,50
1562628018591,1495,107,50
1562628018624,1496,107,50
1562628018672,1497,107,50
1562628018704,1498,107,50
1562628018751,1499,107,50
1562628018789,1500,107,50
1562628018819,1501,107,50
1562628018893,1502,107,50
1562628018939,1503,107,50
1562628018959,1504,107,50
1562628018972,1505,107,50
1562628019022,1506,107,50
1562628019057,1507,107,50
1562628019092,1508,107,50
1562628019141,1509,107,50
1562628019175,1510,107,50
1562628019219,1511,107,50
1562628019253,1512,107,50
1562628019300,1513,107,50
1562628019330,1514,107,50
1562628019362,1515,107,50
1562628019408,1516,107,50
1562628019445,1517,107,50
1562628019487,1518,107,50
1562628019519,1519,107,50
1562628019571,1520,107,50
1562628019602,1521,107,50
1562628019634,1522,107,50
1562628019680,1523,107,50
1562628019713,1524,107,50
1562628019759,1525,107,50
1562628019791,1526,107,50
1562628019841,1527,107,50
1562628019876,1528,107,50
1562628019917,1529,107,50
1562628019952,1530,107,50
1562628019985,1531,107,50
1562628020034,1532,107,50
1562628020068,1533,107,50
1562628020116,1534,107,50
1562628020148,1535,107,50
1562628020191,1536,107,50
1562628020224,1537,107,50
1562628020258,1538,107,50
1562628020308,1539,107,50
1562628020338,1540,107,50
1562628020391,1541,107,50
1562628020432,1542,107,50
1562628020464,1543,107,50
1562628020495,1544,107,50
1562628020528,1545,107,50
1562628020578,1546,107,50
1562628020615,1547,107,50
1562628020656,1548,107,50
1562628020689,1549,107,50
1562628020736,1550,107,50
1562628020768,1551,107,50
1562628020801,1552,107,50
1562628020845,1553,107,50
1562628020881,1554,107,50
1562628020929,1555,107,50
1562628020962,1556,107,50
1562628021013,1557,107,50
1562628021044,1558,107,50
1562628021091,1559,107,50
1562628021124,1560,107,50
1562628021166,1561,107,50
1562628021219,1562,107,50
1562628021252,1563,107,50
1562628021280,1564,107,50
1562628021311,1565,107,50
1562628021365,1566,107,50
1562628021396,1567,107,50
1562628021421,1568,107,50
1562628021477,1569,107,50
1562628021507,1570,107,50
1562628021553,1571,107,50
1562628021588,1572,107,50
1562628021634,1573,107,50
1562628021667,1574,107,50
1562628021699,1575,107,50
1562628021747,1576,107,50
1562628021777,1577,107,50
1562628021830,1578,107,50
1562628021858,1579,107,50
1562628021900,1580,107,50
1562628021937,1581,107,50
1562628021991,1582,107,50
1562628022036,1583,107,50
1562628022065,1584,107,50
1562628022102,1585,107,50
1562628022134,1586,107,50
1562628022177,1587,107,50
1562628022209,1588,107,50
1562628022238,1589,107,50
1562628022292,1590,107,50
1562628022324,1591,107,50
1562628022371,1592,107,50
1562628022402,1593,107,50
1562628022449,1594,107,50
1562628022483,1595,107,50
1562628022531,1596,107,50
1562628022562,1597,107,50
1562628022596,1598,107,50
1562628022636,1599,107,50
1562628022674,1600,107,50
1562628022719,1601,107,50
1562628022755,1602,107,50
1562628022814,1603,107,50
1562628022848,1604,107,50
1562628022876,1605,107,50
1562628022914,1606,107,50
1562628022947,1607,107,50
1562628022996,1608,107,50
1562628023030,1609,107,50
1562628023078,1610,107,50
1562628023111,1611,107,50
1562628023143,1612,107,50
1562628023186,1613,107,50
1562628023220,1614,107,50
1562628023269,1615,107,50
1562628023305,1616,107,50
1562628023346,1617,107,50
1562628023379,1618,107,50
1562628023428,1619,107,50
1562628023461,1620,107,50
1562628023494,1621,107,50
1562628023541,1622,107,50
1562628023574,1623,107,50
1562628023640,1624,107,50
1562628023664,1625,107,50
1562628023698,1626,107,50
1562628023730,1627,107,50
1562628023764,1628,107,50
1562628023805,1629,107,50
1562628023843,1630,107,50
1562628023890,1631,107,50
1562628023924,1632,107,50
1562628023971,1633,107,50
1562628024002,1634,107,50
1562628024036,1635,107,50
1562628024083,1636,107,50
1562628024114,1637,107,50
1562628024163,1638,107,50
1562628024197,1639,107,50
1562628024242,1640,107,50
1562628024278,1641,107,50
1562628024307,1642,107,50
1562628024354,1643,107,50
1562628024409,1644,107,50
1562628024453,1645,107,50
1562628024481,1646,107,50
1562628024515,1647,107,50
1562628024548,1648,107,50
1562628024579,1649,107,50
1562628024630,1650,107,50
1562628024660,1651,107,50
1562628024706,1652,107,50
1562628024742,1653,107,50
1562628024787,1654,107,50
1562628024817,1655,107,50
1562628024853,1656,107,50
1562628024899,1657,107,50
1562628024933,1658,107,50
1562628024974,1659,107,50
1562628025015,1660,107,50
1562628025062,1661,107,50
1562628025096,1662,107,50
1562628025126,1663,107,50
1562628025172,1664,107,50
1562628025236,1665,107,50
1562628025273,1666,107,50
1562628025292,1667,107,50
1562628025332,1668,107,50
1562628025365,1669,107,50
1562628025411,1670,107,50
1562628025443,1671,107,50
1562628025476,1672,107,50
1562628025523,1673,107,50
1562628025556,1674,107,50
1562628025606,1675,107,50
1562628025643,1676,107,50
1562628025686,1677,107,50
1562628025718,1678,107,50
1562628025749,1679,107,50
1562628025804,1680,107,50
1562628025836,1681,107,50
1562628025876,1682,107,50
1562628025907,1683,107,50
1562628025957,1684,107,50
1562628026006,1685,107,50
1562628026038,1686,107,50
1562628026082,1687,107,50
1562628026104,1688,107,50
1562628026148,1689,107,50
1562628026200,1690,107,50
1562628026231,1691,107,50
1562628026267,1692,107,50
1562628026305,1693,107,50
1562628026340,1694,107,50
1562628026381,1695,107,50
1562628026421,1696,107,50
1562628026455,1697,107,50
1562628026504,1698,107,50
1562628026535,1699,107,50
1562628026580,1700,107,50
1562628026623,1701,107,50
1562628026652,1702,107,50
1562628026692,1703,107,50
1562628026727,1704,107,50
1562628026776,1705,107,50
1562628026830,1706,107,50
1562628026867,1707,107,50
1562628026902,1708,107,50
1562628026919,1709,107,50
1562628026962,1710,107,50
1562628027000,1711,107,50
1562628027048,1712,107,50
1562628027076,1713,107,50
1562628027129,1714,107,50
1562628027160,1715,107,50
1562628027192,1716,107,50
1562628027233,1717,107,50
1562628027273,1718,107,50
1562628027316,1719,107,50
1562628027348,1720,107,50
1562628027403,1721,107,50
1562628027432,1722,107,50
1562628027477,1723,107,50
1562628027511,1724,107,50
1562628027544,1725,107,50
1562628027590,1726,107,50
1562628027631,1727,107,50
1562628027685,1728,107,50
1562628027721,1729,107,50
1562628027748,1730,107,50
1562628027782,1731,107,50
1562628027813,1732,107,50
1562628027864,1733,107,50
1562628027898,1734,107,50
1562628027942,1735,107,50
1562628027978,1736,107,50
1562628028021,1737,107,50
1562628028053,1738,107,50
1562628028082,1739,107,50
1562628028138,1740,107,50
1562628028169,1741,107,50
1562628028212,1742,107,50
1562628028245,1743,107,50
1562628028297,1744,107,50
1562628028327,1745,107,50
1562628028359,1746,107,50
1562628028408,1747,107,50
1562628028457,1748,107,50
1562628028498,1749,107,50
1562628028529,1750,107,50
1562628028564,1751,107,50
1562628028600,1752,107,50
1562628028631,1753,107,50
1562628028679,1754,107,50
1562628028710,1755,107,50
1562628028757,1756,107,50
1562628028791,1757,107,50
1562628028843,1758,107,50
1562628028874,1759,107,50
1562628028907,1760,107,50
1562628028951,1761,107,50
1562628028983,1762,107,50
1562628029031,1763,107,50
1562628029064,1764,107,50
1562628029110,1765,107,50
1562628029142,1766,107,50
1562628029189,1767,107,50
1562628029222,1768,107,50
1562628029281,1769,107,50
1562628029324,1770,107,50
1562628029346,1771,107,50
1562628029385,1772,107,50
1562628029417,1773,107,50
1562628029457,1774,107,50
1562628029497,1775,107,50
1562628029532,1776,107,50
1562628029576,1777,107,50
1562628029614,1778,107,50
1562628029660,1779,107,50
1562628029687,1780,107,50
1562628029735,1781,107,50
1562628029768,1782,107,50
1562628029802,1783,107,50
1562628029848,1784,107,50
1562628029882,1785,107,50
1562628029928,1786,107,50
1562628029962,1787,107,50
1562628030006,1788,107,50
1562628030065,1789,107,50
1562628030109,1790,107,50
1562628030136,1791,107,50
1562628030154,1792,107,50
1562628030194,1793,107,50
1562628030231,1794,107,50
1562628030281,1795,107,50
1562628030314,1796,107,50
1562628030359,1797,107,50
1562628030392,1798,107,50
1562628030427,1799,107,50
1562628030472,1800,107,50
1562628030508,1801,107,50
1562628030554,1802,107,50
1562628030586,1803,107,50
1562628030634,1804,107,50
1562628030670,1805,107,50
1562628030700,1806,107,50
1562628030744,1807,107,50
1562628030776,1808,107,50
1562628030827,1809,107,50
1562628030866,1810,107,50
1562628030927,1811,107,50
1562628030958,1812,107,50
1562628030978,1813,107,50
1562628031016,1814,107,50
1562628031048,1815,107,50
1562628031100,1816,107,50
1562628031132,1817,107,50
1562628031175,1818,107,50
1562628031208,1819,107,50
1562628031240,1820,107,50
1562628031288,1821,107,50
1562628031318,1822,107,50
1562628031367,1823,107,50
1562628031399,1824,107,50
1562628031450,1825,107,50
1562628031479,1826,107,50
1562628031528,1827,107,50
1562628031565,1828,107,50
1562628031595,1829,107,50
1562628031650,1830,107,50
1562628031701,1831,107,50
1562628031735,1832,107,50
1562628031766,1833,107,50
1562628031781,1834,107,50
1562628031828,1835,107,50
1562628031866,1836,107,50
1562628031912,1837,107,50
1562628031945,1838,107,50
1562628031995,1839,107,50
1562628032027,1840,107,50
1562628032072,1841,107,50
1562628032104,1842,107,50
1562628032135,1843,107,50
1562628032184,1844,107,50
1562628032218,1845,107,50
1562628032260,1846,107,50
1562628032295,1847,107,50
1562628032343,1848,107,50
1562628032377,1849,107,50
1562628032408,1850,107,50
1562628032455,1851,107,50
1562628032502,1852,107,50
1562628032551,1853,107,50
1562628032577,1854,107,50
1562628032615,1855,107,50
1562628032650,1856,107,50
1562628032680,1857,107,50
1562628032724,1858,107,50
1562628032761,1859,107,50
1562628032804,1860,107,50
1562628032860,1861,107,50
1562628032892,1862,107,50
1562628032926,1863,107,50
1562628032973,1864,107,50
1562628033004,1865,107,50
1562628033039,1866,107,50
1562628033082,1867,107,50
1562628033115,1868,107,50
1562628033164,1869,107,50
1562628033195,1870,107,50
1562628033235,1871,107,50
1562628033273,1872,107,50
1562628033330,1873,107,50
1562628033374,1874,107,50
1562628033394,1875,107,50
1562628033434,1876,107,50
1562628033467,1877,107,50
1562628033513,1878,107,50
1562628033546,1879,107,50
1562628033577,1880,107,50
1562628033630,1881,107,50
1562628033653,1882,107,50
1562628033700,1883,107,50
1562628033739,1884,107,50
1562628033784,1885,107,50
1562628033817,1886,107,50
1562628033851,1887,107,50
1562628033899,1888,107,50
1562628033930,1889,107,50
1562628033978,1890,107,50
1562628034012,1891,107,50
1562628034060,1892,107,50
1562628034101,1893,107,50
1562628034147,1894,107,50
1562628034187,1895,107,50
1562628034204,1896,107,50
1562628034249,1897,107,50
1562628034281,1898,107,50
1562628034330,1899,107,50
1562628034367,1900,107,50
1562628034409,1901,107,50
1562628034440,1902,107,50
1562628034475,1903,107,50
1562628034521,1904,107,50
1562628034554,1905,107,50
1562628034598,1906,107,50
1562628034636,1907,107,50
1562628034681,1908,107,50
1562628034713,1909,107,50
1562628034745,1910,107,50
1562628034793,1911,107,50
1562628034828,1912,107,50
1562628034872,1913,107,50
1562628034920,1914,107,50
1562628034969,1915,107,50
1562628035000,1916,107,50
1562628035018,1917,107,50
1562628035064,1918,107,50
1562628035100,1919,107,50
1562628035146,1920,107,50
1562628035177,1921,107,50
1562628035228,1922,107,50
1562628035261,1923,107,50
1562628035292,1924,107,50
1562628035332,1925,107,50
1562628035374,1926,107,50
1562628035416,1927,107,50
1562628035449,1928,107,50
1562628035501,1929,107,50
1562628035528,1930,107,50
1562628035566,1931,107,50
1562628035609,1932,107,50
1562628035643,1933,107,50
1562628035693,1934,107,50
1562628035738,1935,107,50
1562628035788,1936,107,50
1562628035817,1937,107,50
1562628035850,1938,107,50
1562628035882,1939,107,50
1562628035917,1940,107,50
1562628035965,1941,107,50
1562628035994,1942,107,50
1562628036035,1943,107,50
1562628036074,1944,107,50
1562628036123,1945,107,50
1562628036155,1946,107,50
1562628036188,1947,107,50
1562628036237,1948,107,50
1562628036269,1949,107,50
1562628036314,1950,107,50
1562628036346,1951,107,50
1562628036400,1952,107,50
1562628036430,1953,107,50
1562628036457,1954,107,50
1562628036500,1955,107,50
1562628036562,1956,107,50
1562628036603,1957,107,50
1562628036626,1958,107,50
1562628036668,1959,107,50
1562628036700,1960,107,50
1562628036736,1961,107,50
1562628036778,1962,107,50
1562628036810,1963,107,50
1562628036860,1964,107,50
1562628036895,1965,107,50
1562628036935,1966,107,50
1562628036974,1967,107,50
1562628037018,1968,107,50
1562628037051,1969,107,50
1562628037083,1970,107,50
1562628037134,1971,107,50
1562628037163,1972,107,50
1562628037209,1973,107,50
1562628037243,1974,107,50
1562628037292,1975,107,50
1562628037325,1976,107,50
1562628037370,1977,107,50
1562628037410,1978,107,50
1562628037437,1979,107,50
1562628037481,1980,107,50
1562628037514,1981,107,50
1562628037564,1982,107,50
1562628037595,1983,107,50
1562628037629,1984,107,50
1562628037675,1985,107,50
1562628037707,1986,107,50
1562628037753,1987,107,50
1562628037786,1988,107,50
1562628037841,1989,107,50
1562628037873,1990,107,50
1562628037904,1991,107,50
1562628037947,1992,107,50
1562628037981,1993,107,50
1562628038029,1994,107,50
1562628038062,1995,107,50
1562628038107,1996,107,50
1562628038154,1997,107,50
1562628038205,1998,107,50
1562628038235,1999,107,50
1562628038271,2000,107,50
1562628038302,2001,107,50
1562628038331,2002,107,50
1562628038380,2003,107,50
1562628038415,2004,107,50
1562628038462,2005,107,50
1562628038494,2006,107,50
1562628038527,2007,107,50
1562628038573,2008,107,50
1562628038609,2009,107,50
1562628038651,2010,107,50
1562628038685,2011,107,50
1562628038732,2012,107,50
1562628038764,2013,107,50
1562628038793,2014,107,50
1562628038839,2015,107,50
1562628038879,2016,107,50
1562628038924,2017,107,50
1562628038975,2018,107,50
1562628039022,2019,107,50
1562628039048,2020,107,50
1562628039069,2021,107,50
1562628039116,2022,107,50
1562628039148,2023,107,50
1562628039195,2024,107,50
1562628039228,2025,107,50
1562628039273,2026,107,50
1562628039310,2027,107,50
1562628039355,2028,107,50
1562628039389,2029,107,50
1562628039422,2030,107,50
1562628039468,2031,107,50
1562628039502,2032,107,50
1562628039549,2033,107,50
1562628039583,2034,107,50
1562628039628,2035,107,50
1562628039661,2036,107,50
1562628039709,2037,107,50
1562628039738,2038,107,50
1562628039794,2039,107,50
1562628039834,2040,107,50
1562628039854,2041,107,50
1562628039895,2042,107,50
1562628039934,2043,107,50
1562628039967,2044,107,50
1562628040012,2045,107,50
1562628040046,2046,107,50
1562628040096,2047,107,50
1562628040128,2048,107,50
1562628040172,2049,107,50
1562628040205,2050,107,50
1562628040241,2051,107,50
1562628040285,2052,107,50
1562628040318,2053,107,50
1562628040364,2054,107,50
1562628040397,2055,107,50
1562628040444,2056,107,50
1562628040478,2057,107,50
1562628040508,2058,107,50
1562628040566,2059,107,50
1562628040603,2060,107,50
1562628040643,2061,107,50
1562628040671,2062,107,50
1562628040717,2063,107,50
1562628040749,2064,107,50
1562628040797,2065,107,50
1562628040829,2066,107,50
1562628040862,2067,107,50
1562628040908,2068,107,50
1562628040940,2069,107,50
1562628040990,2070,107,50
1562628041022,2071,107,50
1562628041070,2072,107,50
1562628041099,2073,107,50
1562628041134,2074,107,50
1562628041180,2075,107,50
1562628041225,2076,107,50
1562628041266,2077,107,50
1562628041299,2078,107,50
1562628041345,2079,107,50
1562628041390,2080,107,50
1562628041422,2081,107,50
1562628041463,2082,107,50
1562628041485,2083,107,50
1562628041532,2084,107,50
1562628041573,2085,107,50
1562628041612,2086,107,50
1562628041644,2087,107,50
1562628041686,2088,107,50
1562628041729,2089,107,50
1562628041760,2090,107,50
1562628041807,2091,107,50
1562628041835,2092,107,50
1562628041886,2093,107,50
1562628041917,2094,107,50
1562628041950,2095,107,50
1562628042001,2096,107,50
1562628042033,2097,107,50
1562628042078,2098,107,50
1562628042111,2099,107,50
1562628042159,2100,107,50
1562628042207,2101,107,50
1562628042239,2102,107,50
1562628042280,2103,107,50
1562628042301,2104,107,50
1562628042348,2105,107,50
1562628042382,2106,107,50
1562628042433,2107,107,50
1562628042464,2108,107,50
1562628042497,2109,107,50
1562628042543,2110,107,50
1562628042576,2111,107,50
1562628042623,2112,107,50
1562628042655,2113,107,50
1562628042705,2114,107,50
1562628042741,2115,107,50
1562628042781,2116,107,50
1562628042815,2117,107,50
1562628042846,2118,107,50
1562628042897,2119,107,50
1562628042928,2120,107,50
1562628042976,2121,107,50
1562628043029,2122,107,50
1562628043066,2123,107,50
1562628043094,2124,107,50
1562628043118,2125,107,50
1562628043168,2126,107,50
1562628043202,2127,107,50
1562628043246,2128,107,50
1562628043287,2129,107,50
1562628043325,2130,107,50
1562628043357,2131,107,50
1562628043390,2132,107,50
1562628043433,2133,107,50
1562628043476,2134,107,50
1562628043516,2135,107,50
1562628043551,2136,107,50
1562628043601,2137,107,50
1562628043634,2138,107,50
1562628043663,2139,107,50
1562628043711,2140,107,50
1562628043745,2141,107,50
1562628043798,2142,107,50
1562628043848,2143,107,50
1562628043889,2144,107,50
1562628043906,2145,107,50
1562628043944,2146,107,50
1562628043979,2147,107,50
1562628044015,2148,107,50
1562628044062,2149,107,50
1562628044095,2150,107,50
1562628044143,2151,107,50
1562628044174,2152,107,50
1562628044221,2153,107,50
1562628044255,2154,107,50
1562628044286,2155,107,50
1562628044339,2156,107,50
1562628044372,2157,107,50
1562628044420,2158,107,50
1562628044443,2159,107,50
1562628044498,2160,107,50
1562628044529,2161,107,50
1562628044560,2162,107,50
1562628044625,2163,107,50
1562628044666,2164,107,50
1562628044697,2165,107,50
1562628044718,2166,107,50
1562628044768,2167,107,50
1562628044803,2168,107,50
1562628044834,2169,107,50
1562628044879,2170,107,50
1562628044911,2171,107,50
1562628044961,2172,107,50
1562628044992,2173,107,50
1562628045039,2174,107,50
1562628045072,2175,107,50
1562628045118,2176,107,50
1562628045151,2177,107,50
1562628045183,2178,107,50
1562628045232,2179,107,50
1562628045263,2180,107,50
1562628045312,2181,107,50
1562628045344,2182,107,50
1562628045390,2183,107,50
1562628045436,2184,107,50
1562628045474,2185,107,50
1562628045521,2186,107,50
1562628045540,2187,107,50
1562628045583,2188,107,50
1562628045619,2189,107,50
1562628045662,2190,107,50
1562628045695,2191,107,50
1562628045729,2192,107,50
1562628045770,2193,107,50
1562628045809,2194,107,50
1562628045856,2195,107,50
1562628045888,2196,107,50
1562628045936,2197,107,50
1562628045971,2198,107,50
1562628046015,2199,107,50
1562628046046,2200,107,50
1562628046081,2201,107,50
1562628046130,2202,107,50
1562628046160,2203,107,50
1562628046203,2204,107,50
1562628046254,2205,107,50
1562628046304,2206,107,50
1562628046321,2207,107,50
1562628046347,2208,107,50
1562628046405,2209,107,50
1562628046437,2210,107,50
1562628046483,2211,107,50
1562628046517,2212,107,50
1562628046560,2213,107,50
1562628046596,2214,107,50
1562628046629,2215,107,50
1562628046693,2216,107,50
1562628046711,2217,107,50
1562628046749,2218,107,50
1562628046787,2219,107,50
1562628046833,2220,107,50
1562628046865,2221,107,50
1562628046897,2222,107,50
1562628046946,2223,107,50
1562628046979,2224,107,50
1562628047039,2225,107,50
1562628047072,2226,107,50
